subject,field,value,source,observed,confidence,note,license
warmoesstraat-36,key_photo,PicturesOriginal/IMG_0023.JPG,photos-2009,2009-10-04,1.0,Apple iPhone 3GS,CC-BY-4.0 for the images; the readings off them are CC0
warmoesstraat-36,trading,true,photos-2009,2009-10-04,1.0,"photographed open; presence attested, not a claim about today",CC-BY-4.0 for the images; the readings off them are CC0
warmoesstraat-36,photo_heading,9.9,photos-2009,2009-10-04,1.0,the shopfront lies along this bearing from the fix,CC-BY-4.0 for the images; the readings off them are CC0
warmoesstraat-37,coordinate,"52.3755,4.8983333",photos-2009,2009-10-04,0.6,"own GPS, camera bearing 9.9 deg true",CC-BY-4.0 for the images; the readings off them are CC0
warmoesstraat-37,key_photo,PicturesOriginal/IMG_0021.JPG,photos-2009,2009-10-04,1.0,Apple iPhone 3GS,CC-BY-4.0 for the images; the readings off them are CC0
warmoesstraat-37,trading,true,photos-2009,2009-10-04,1.0,"photographed open; presence attested, not a claim about today",CC-BY-4.0 for the images; the readings off them are CC0
warmoesstraat-37,photo_heading,9.9,photos-2009,2009-10-04,1.0,the shopfront lies along this bearing from the fix,CC-BY-4.0 for the images; the readings off them are CC0
warmoesstraat-52,coordinate,"52.3755,4.8983333",photos-2009,2009-10-04,0.6,"own GPS, camera bearing 221.9 deg true",CC-BY-4.0 for the images; the readings off them are CC0
warmoesstraat-52,key_photo,PicturesOriginal/IMG_0020.JPG,photos-2009,2009-10-04,1.0,Apple iPhone 3GS,CC-BY-4.0 for the images; the readings off them are CC0
warmoesstraat-52,trading,true,photos-2009,2009-10-04,1.0,"photographed open; presence attested, not a claim about today",CC-BY-4.0 for the images; the readings off them are CC0
warmoesstraat-52,photo_heading,221.9,photos-2009,2009-10-04,1.0,the shopfront lies along this bearing from the fix,CC-BY-4.0 for the images; the readings off them are CC0
warmoesstraat-53,coordinate,"52.3751667,4.8978333",photos-2009,2009-10-04,0.9,"own GPS, DOP 3.0, camera bearing 30.9 deg true",CC-BY-4.0 for the images; the readings off them are CC0
warmoesstraat-53,key_photo,PicturesOriginal/IMG_0017.JPG,photos-2009,2009-10-04,1.0,Apple iPhone 3GS,CC-BY-4.0 for the images; the readings off them are CC0
warmoesstraat-53,trading,true,photos-2009,2009-10-04,1.0,"photographed open; presence attested, not a claim about today",CC-BY-4.0 for the images; the readings off them are CC0
warmoesstraat-53,photo_heading,30.9,photos-2009,2009-10-04,1.0,the shopfront lies along this bearing from the fix,CC-BY-4.0 for the images; the readings off them are CC0
warmoesstraat-59,coordinate,"52.3748333,4.8968333",photos-2009,2009-10-04,0.9,"own GPS, DOP 3.0, camera bearing 89.9 deg true",CC-BY-4.0 for the images; the readings off them are CC0
warmoesstraat-59,key_photo,PicturesOriginal/IMG_0004.JPG,photos-2009,2009-10-04,1.0,Apple iPhone 3GS,CC-BY-4.0 for the images; the readings off them are CC0
warmoesstraat-59,trading,true,photos-2009,2009-10-04,1.0,"photographed open; presence attested, not a claim about today",CC-BY-4.0 for the images; the readings off them are CC0
warmoesstraat-59,photo_heading,89.9,photos-2009,2009-10-04,1.0,the shopfront lies along this bearing from the fix,CC-BY-4.0 for the images; the readings off them are CC0
warmoesstraat-64,coordinate,"52.3751667,4.8978333",photos-2009,2009-10-04,0.9,"own GPS, DOP 3.0, camera bearing 344.9 deg true",CC-BY-4.0 for the images; the readings off them are CC0
warmoesstraat-64,key_photo,PicturesOriginal/IMG_0014.JPG,photos-2009,2009-10-04,1.0,Apple iPhone 3GS,CC-BY-4.0 for the images; the readings off them are CC0
warmoesstraat-64,trading,true,photos-2009,2009-10-04,1.0,"photographed open; presence attested, not a claim about today",CC-BY-4.0 for the images; the readings off them are CC0
warmoesstraat-64,photo_heading,344.9,photos-2009,2009-10-04,1.0,the shopfront lies along this bearing from the fix,CC-BY-4.0 for the images; the readings off them are CC0
warmoesstraat-70,coordinate,"52.375,4.8973333",photos-2009,2009-10-04,0.9,"own GPS, DOP 3.0, camera bearing 168.9 deg true",CC-BY-4.0 for the images; the readings off them are CC0
warmoesstraat-70,key_photo,PicturesOriginal/IMG_0010.JPG,photos-2009,2009-10-04,1.0,Apple iPhone 3GS,CC-BY-4.0 for the images; the readings off them are CC0
warmoesstraat-70,trading,true,photos-2009,2009-10-04,1.0,"photographed open; presence attested, not a claim about today",CC-BY-4.0 for the images; the readings off them are CC0
warmoesstraat-70,photo_heading,168.9,photos-2009,2009-10-04,1.0,the shopfront lies along this bearing from the fix,CC-BY-4.0 for the images; the readings off them are CC0
warmoesstraat-73,coordinate,"52.375,4.8973333",photos-2009,2009-10-04,0.9,"own GPS, DOP 3.0, camera bearing 102.9 deg true",CC-BY-4.0 for the images; the readings off them are CC0
warmoesstraat-73,key_photo,PicturesOriginal/IMG_0008.JPG,photos-2009,2009-10-04,1.0,Apple iPhone 3GS,CC-BY-4.0 for the images; the readings off them are CC0
warmoesstraat-73,trading,true,photos-2009,2009-10-04,1.0,"photographed open; presence attested, not a claim about today",CC-BY-4.0 for the images; the readings off them are CC0
warmoesstraat-73,photo_heading,102.9,photos-2009,2009-10-04,1.0,the shopfront lies along this bearing from the fix,CC-BY-4.0 for the images; the readings off them are CC0
warmoesstraat-77,coordinate,"52.3746667,4.8971667",photos-2009,2009-10-04,0.6,"own GPS, camera bearing 99.9 deg true",CC-BY-4.0 for the images; the readings off them are CC0
warmoesstraat-77,key_photo,PicturesOriginal/IMG_0006.JPG,photos-2009,2009-10-04,1.0,Apple iPhone 3GS,CC-BY-4.0 for the images; the readings off them are CC0
warmoesstraat-77,trading,true,photos-2009,2009-10-04,1.0,"photographed open; presence attested, not a claim about today",CC-BY-4.0 for the images; the readings off them are CC0
warmoesstraat-77,photo_heading,99.9,photos-2009,2009-10-04,1.0,the shopfront lies along this bearing from the fix,CC-BY-4.0 for the images; the readings off them are CC0
waterlooplein-345,coordinate,"52.3668333,4.9018333",photos-2009,2009-10-04,0.6,"own GPS, camera bearing 128.9 deg true",CC-BY-4.0 for the images; the readings off them are CC0
waterlooplein-345,key_photo,PicturesOriginal/IMG_0055.JPG,photos-2009,2009-10-04,1.0,Apple iPhone 3GS,CC-BY-4.0 for the images; the readings off them are CC0
waterlooplein-345,trading,true,photos-2009,2009-10-04,1.0,"photographed open; presence attested, not a claim about today",CC-BY-4.0 for the images; the readings off them are CC0
waterlooplein-345,photo_heading,128.9,photos-2009,2009-10-04,1.0,the shopfront lies along this bearing from the fix,CC-BY-4.0 for the images; the readings off them are CC0
westerstraat-121,coordinate,"52.3783333,4.883",photos-2009,2009-10-16,0.9,"own GPS, DOP 1.0, camera bearing 159.9 deg true",CC-BY-4.0 for the images; the readings off them are CC0
westerstraat-121,key_photo,PicturesOriginal/IMG_1132.JPG,photos-2009,2009-10-16,1.0,Apple iPhone 3GS,CC-BY-4.0 for the images; the readings off them are CC0
westerstraat-121,trading,true,photos-2009,2009-10-16,1.0,"photographed open; presence attested, not a claim about today",CC-BY-4.0 for the images; the readings off them are CC0
westerstraat-121,photo_heading,159.9,photos-2009,2009-10-16,1.0,the shopfront lies along this bearing from the fix,CC-BY-4.0 for the images; the readings off them are CC0
wibautstraat-115,coordinate,"52.3561667,4.9121667",photos-2009,2009-10-13,0.9,"own GPS, DOP 3.0, camera bearing 322.9 deg true",CC-BY-4.0 for the images; the readings off them are CC0
wibautstraat-115,key_photo,PicturesOriginal/IMG_0489.JPG,photos-2009,2009-10-13,1.0,Apple iPhone 3GS,CC-BY-4.0 for the images; the readings off them are CC0
wibautstraat-115,trading,true,photos-2009,2009-10-13,1.0,"photographed open; presence attested, not a claim about today",CC-BY-4.0 for the images; the readings off them are CC0
wibautstraat-115,photo_heading,322.9,photos-2009,2009-10-13,1.0,the shopfront lies along this bearing from the fix,CC-BY-4.0 for the images; the readings off them are CC0
wijde-kerksteeg-3,coordinate,"52.3745,4.897",photos-2009,2010-01-17,0.9,"own GPS, DOP 3.0",CC-BY-4.0 for the images; the readings off them are CC0
wijde-kerksteeg-3,key_photo,PicturesOriginal/IMG_5100.JPG,photos-2009,2010-01-17,1.0,Apple iPhone 3G,CC-BY-4.0 for the images; the readings off them are CC0
wijde-kerksteeg-3,trading,true,photos-2009,2010-01-17,1.0,"photographed open; presence attested, not a claim about today",CC-BY-4.0 for the images; the readings off them are CC0
witte-de-withstraat-106,coordinate,"52.369,4.8593333",photos-2009,2009-10-14,0.9,"own GPS, DOP 3.0, camera bearing 281.9 deg true",CC-BY-4.0 for the images; the readings off them are CC0
witte-de-withstraat-106,key_photo,PicturesOriginal/IMG_0808.JPG,photos-2009,2009-10-14,1.0,Apple iPhone 3GS,CC-BY-4.0 for the images; the readings off them are CC0
witte-de-withstraat-106,trading,true,photos-2009,2009-10-14,1.0,"photographed open; presence attested, not a claim about today",CC-BY-4.0 for the images; the readings off them are CC0
witte-de-withstraat-106,photo_heading,281.9,photos-2009,2009-10-14,1.0,the shopfront lies along this bearing from the fix,CC-BY-4.0 for the images; the readings off them are CC0
witte-de-withstraat-30,coordinate,"52.3658333,4.8591667",photos-2009,2009-10-14,0.9,"own GPS, DOP 3.0, camera bearing 38.9 deg true",CC-BY-4.0 for the images; the readings off them are CC0
witte-de-withstraat-30,key_photo,PicturesOriginal/IMG_0805.JPG,photos-2009,2009-10-14,1.0,Apple iPhone 3GS,CC-BY-4.0 for the images; the readings off them are CC0
witte-de-withstraat-30,trading,true,photos-2009,2009-10-14,1.0,"photographed open; presence attested, not a claim about today",CC-BY-4.0 for the images; the readings off them are CC0
witte-de-withstraat-30,photo_heading,38.9,photos-2009,2009-10-14,1.0,the shopfront lies along this bearing from the fix,CC-BY-4.0 for the images; the readings off them are CC0
woestduinstraat-76,coordinate,"52.3521667,4.8476667",photos-2009,2009-10-14,0.9,"own GPS, DOP 1.0, camera bearing 122.9 deg true",CC-BY-4.0 for the images; the readings off them are CC0
woestduinstraat-76,key_photo,PicturesOriginal/IMG_0673.JPG,photos-2009,2009-10-14,1.0,Apple iPhone 3GS,CC-BY-4.0 for the images; the readings off them are CC0
woestduinstraat-76,trading,true,photos-2009,2009-10-14,1.0,"photographed open; presence attested, not a claim about today",CC-BY-4.0 for the images; the readings off them are CC0
woestduinstraat-76,photo_heading,122.9,photos-2009,2009-10-14,1.0,the shopfront lies along this bearing from the fix,CC-BY-4.0 for the images; the readings off them are CC0
zeeburgerdijk-33,coordinate,"52.366,4.9298333",photos-2009,2009-10-13,0.9,"own GPS, DOP 5.0, camera bearing 217.9 deg true",CC-BY-4.0 for the images; the readings off them are CC0
zeeburgerdijk-33,key_photo,PicturesOriginal/IMG_0459.JPG,photos-2009,2009-10-13,1.0,Apple iPhone 3GS,CC-BY-4.0 for the images; the readings off them are CC0
zeeburgerdijk-33,trading,true,photos-2009,2009-10-13,1.0,"photographed open; presence attested, not a claim about today",CC-BY-4.0 for the images; the readings off them are CC0
zeeburgerdijk-33,photo_heading,217.9,photos-2009,2009-10-13,1.0,the shopfront lies along this bearing from the fix,CC-BY-4.0 for the images; the readings off them are CC0
zieseniskade-22,coordinate,"52.3616667,4.8861667",photos-2009,2009-10-15,0.9,"own GPS, DOP 3.0, camera bearing 179.9 deg true",CC-BY-4.0 for the images; the readings off them are CC0
zieseniskade-22,key_photo,PicturesOriginal/IMG_0867.JPG,photos-2009,2009-10-15,1.0,Apple iPhone 3GS,CC-BY-4.0 for the images; the readings off them are CC0
zieseniskade-22,trading,true,photos-2009,2009-10-15,1.0,"photographed open; presence attested, not a claim about today",CC-BY-4.0 for the images; the readings off them are CC0
zieseniskade-22,photo_heading,179.9,photos-2009,2009-10-15,1.0,the shopfront lies along this bearing from the fix,CC-BY-4.0 for the images; the readings off them are CC0
zoutsteeg-14,coordinate,"52.3743333,4.8935",photos-2009,2009-10-16,0.9,"own GPS, DOP 3.0, camera bearing 274.9 deg true",CC-BY-4.0 for the images; the readings off them are CC0
zoutsteeg-14,key_photo,PicturesOriginal/IMG_1185.JPG,photos-2009,2009-10-16,1.0,Apple iPhone 3GS,CC-BY-4.0 for the images; the readings off them are CC0
zoutsteeg-14,trading,true,photos-2009,2009-10-16,1.0,"photographed open; presence attested, not a claim about today",CC-BY-4.0 for the images; the readings off them are CC0
zoutsteeg-14,photo_heading,274.9,photos-2009,2009-10-16,1.0,the shopfront lies along this bearing from the fix,CC-BY-4.0 for the images; the readings off them are CC0
